scene_name,criterion,method_id,method_name,mc_trials,objective_init_mean,objective_init_std,objective_final_mean,objective_final_std,reduction_pct_mean,reduction_pct_std,time_sec_mean,time_sec_std,iterations_mean,iterations_std,min_eigJ_mean,min_sin_init_mean,min_sin_final_mean
cube,dopt,gs_sqp,GS-SQP,100,18.98260509313,0.382196484217762,17.7671045638449,0.0247940406321861,6.36687990866325,1.82995402810361,0.19231539375,0.154678244391811,20.18,14.1972966554634,0.00267160076890362,1,1
cube,dopt,iso_sqp,Iso-SQP,100,18.98260509313,0.382196484217762,18.5282444206227,0.0961360836504331,2.35850366245362,1.82093659766242,0.760326721666667,0.153251353735146,100,0,0.00207956665463156,1,1
cube,dopt,manopt,Manopt,100,18.98260509313,0.382196484217762,17.7666831066502,0.0249190427205115,6.36907091780661,1.83152734679912,1.78724054666667,0.494141125230804,49.14,2.92333005079115,0.00267880798966357,1,0.661798833284069
cube,dopt,tr_sqp,TR-SQP,100,18.98260509313,0.382196484217762,17.8078705587715,0.04495291264076,6.15210651379866,1.84106515728915,4.61566303583333,1.29628948543231,79.69,2.3685438564654,0.00260667316446324,1,0.998436315862447
cube,dopt,pso,PSO,100,18.98260509313,0.382196484217762,17.8703178887551,0.0668229011277522,5.82257611842807,1.88694470909753,0.185445135,0.0560590822929657,80,0,0.0025084509521088,1,0.386634028529655
cube,dopt,de,DE,100,18.98260509313,0.382196484217762,17.9439694153388,0.0494145202571452,5.43473796834182,1.86497178843829,0.239118275833333,0.0735094705114235,80,0,0.00217590308909614,1,0.429423728699157
